20,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
1,0,P,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0,2,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,2,0,1
0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,83,1,1,0,1
1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,2,0,1,0,1,0,1,0,1
1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
1,0,0,0,1,0,1,1,1,1,0,1,2,1,0,1,0,1,0,1,0,1,1,1,0,1,0,2,1,0
1,0,2,0,1,0,0,1,0,0,0,1,0,99,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1
0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,106,1,0,0,0,0,1,1,1,1,1,0,2,0,1,0,1,0,1,0,1,1,1,1,1,0,1
1,0,2,0,1,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,2,0,1,0,1,2,1
1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,92,0,0,1
1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1
1,0,0,2,1,0,1,2,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,2,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1
0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
